28089 individus au total dans la vague
196 bacs dans le fichier

Id Bac;Nombre d'individus
06088;20493;25;27;25
06088;20495;2;2;2
06088;20539;8;9;8
06088;20541;0;0;0
06088;20543;3;3;3
06088;20727;4;5;4
06088;20790;2;2;2
06088;20791;0;0;0
06088;20795;3;3;3
06088;20845;0;0;0
06088;20867;0;0;0
06088;20897;0;0;0
06088;20944;0;0;0
06088;20948;0;0;0
06088;20959;8;9;8
06088;20966;3;3;3
06088;20969;5;5;5
06088;21360;11;12;11
06088;21364;6;6;6
06088;21369;8;9;8
06088;21379;0;0;0
06088;21396;63;110;63
06088;21398;0;0;0
06088;21422;0;0;0
06088;21455;8;9;8
06088;21456;25;27;25
06088;21534;3;3;3
06088;21573;25;27;25
06088;21600;11;12;11
06088;21607;0;0;0
06088;21685;8;9;8
06088;21767;49;55;49
06088;21782;49;55;49
06088;21826;3;3;3
06088;21827;0;0;0
06088;21854;3;3;3
06088;21860;0;0;0
06088;21862;3;3;3
06088;21864;0;0;0
06088;21867;8;9;8
06088;21923;25;27;25
06088;21925;8;9;8
06088;21950;3;3;3
06088;21952;2;2;2
06088;21954;3;3;3
06088;21989;8;9;8
06088;21990;6;6;6
06088;21993;0;0;0
06088;22010;0;0;0
06088;22012;8;9;8
06088;22027;0;0;0
06088;22033;25;27;25
06088;22143;25;27;25
06088;22154;2;2;2
06088;23930;3;3;3
06088;23931;8;9;8
06088;23968;0;0;0
06088;23989;0;0;0
06088;24119;0;0;0
06088;24296;0;0;0
06088;24297;2;2;2
06088;24368;0;0;0
06088;24377;11;12;11
06088;24393;8;9;8
06088;24398;6;6;6
06088;24404;6;6;6
06088;24427;8;9;8
06088;24436;8;9;8
06088;24445;0;0;0
06088;24485;0;0;0
06088;24506;11;12;11
06088;24527;0;0;0
06088;24540;11;12;11
06088;24619;25;27;25
06088;24640;0;0;0
06088;24925;8;9;8
06088;24947;8;9;8
06088;24948;11;12;11
06088;24960;8;9;8
06088;25092;8;9;8
06088;25114;3;3;3
06088;25130;25;27;25
06088;25698;3;3;3
06088;25855;3;3;3
07010;14085;0;0;0
07010;14574;14;15;14
07010;14763;2;2;2
07010;15622;0;0;0
07010;15757;0;0;0
07010;16514;14;15;14
07010;16819;0;0;0
07010;16822;2;2;2
07010;17027;0;0;0
07010;17082;14;15;14
07010;17103;0;0;0
07010;17144;0;0;0
07010;17146;0;0;0
07010;17158;19;21;19
07010;17231;2;2;2
07010;17250;0;0;0
07010;17658;5;6;5
07010;17883;14;15;14
07010;17909;14;15;14
07010;18186;16;16;16
07010;18711;0;0;0
07010;19194;2;2;2
07010;19445;0;0;0
07010;19509;0;0;0
07010;20705;2;2;2
07010;20879;0;0;0
07010;20968;5;6;5
07010;21535;0;0;0
07010;21835;11;11;11
07010;21900;19;21;19
07010;21936;0;0;0
07010;21964;2;2;2
07010;24697;5;6;5
07010;24973;2;2;2
07010;25111;5;6;5
08105;6932;2;2;2
08105;8380;0;0;0
08105;8506;6;6;6
08105;8508;16;16;16
08105;8685;6;6;6
08105;8692;2;2;2
08105;8809;0;0;0
08105;8818;6;6;6
08105;8865;12;13;12
08105;9243;0;0;0
08105;9340;6;6;6
08105;9388;12;13;12
08105;9397;0;0;0
08105;9495;6;6;6
08105;9611;0;0;0
08105;9829;6;6;6
08105;9926;6;6;6
08105;9969;0;0;0
08105;9972;6;6;6
08105;10038;12;13;12
08105;10169;3;3;3
08105;10205;0;0;0
08105;10313;0;0;0
08105;10436;2;2;2
08105;10448;0;0;0
08105;10471;6;6;6
08105;10494;20;21;20
08105;10502;0;0;0
08105;10506;0;0;0
08105;10558;0;0;0
08105;10577;12;13;12
08105;10773;0;0;0
08105;10786;3;3;3
08105;10870;0;0;0
08105;10886;6;6;6
08105;10937;6;6;6
08105;11056;2;2;2
08105;11092;6;6;6
08105;11135;0;0;0
08105;11174;0;0;0
08105;11177;0;0;0
08105;11219;4;4;4
08105;11235;0;0;0
08105;11346;0;0;0
08105;11392;0;0;0
08105;11397;12;13;12
08105;11444;0;0;0
08105;11567;20;21;20
08105;11629;0;0;0
08105;12145;5;5;5
08105;12167;0;0;0
08105;12186;0;0;0
08105;12189;12;13;12
08105;12192;0;0;0
08105;12194;20;21;20
08105;12197;0;0;0
08105;12236;20;21;20
08105;12255;20;21;20
08105;12317;0;0;0
08105;12330;20;21;20
08105;12333;6;6;6
08105;12361;0;0;0
08105;12385;6;6;6
08105;12410;68;80;68
08105;12426;0;0;0
08105;12446;6;6;6
08105;12448;2;2;2
08105;12456;0;0;0
08105;12487;3;3;3
08105;12721;6;6;6
08105;12737;6;6;6
08105;12759;0;0;0
08105;12795;0;0;0
08105;12894;6;6;6
08105;12942;6;6;6
08105;12952;0;0;0
08105;13055;0;0;0
08105;13062;0;0;0
08105;13064;6;6;6
08105;13080;0;0;0
08105;13081;2;2;2
08105;13163;6;6;6
08105;13168;3;3;3
08105;13183;0;0;0
08105;13298;0;0;0
08105;13302;2;2;2
08105;13310;5;5;5
08105;13342;12;13;12
08105;13388;0;0;0
08105;13436;2;2;2
08105;13543;0;0;0
08105;13596;0;0;0
08105;13677;6;6;6
08105;13708;0;0;0
08105;13746;0;0;0
08105;13894;0;0;0
08105;13909;2;2;2
08105;13933;20;21;20
08105;14143;3;3;3
08105;14146;3;3;3
08105;14288;0;0;0
08105;14362;0;0;0
08105;14366;2;2;2
08105;14417;4;5;4
08105;14432;0;0;0
08105;14663;2;2;2
08105;14665;0;0;0
08105;14818;20;21;20
08105;15056;2;2;2
08105;15348;0;0;0
08105;15398;3;3;3
08105;15450;0;0;0
08105;15473;6;6;6
08105;15656;0;0;0
08105;15658;0;0;0
08105;15809;4;5;4
08105;15886;6;6;6
08105;16207;2;2;2
08105;16213;3;3;3
08105;17172;2;2;2
08105;23270;3;3;3
08105;23382;2;2;2
08105;23410;12;13;12
08105;23447;3;3;3
08105;23453;6;6;6
08105;23457;6;6;6
08105;23670;2;2;2
08105;23685;6;6;6
08105;23749;20;21;20
08105;23773;6;6;6
08105;23869;0;0;0
08105;24017;6;6;6
08105;24064;20;21;20
08105;24262;6;6;6
08105;24319;3;3;3
08105;26264;12;13;12
08409;8427;0;0;0
08409;8991;5;6;5
08409;9387;0;0;0
08409;10077;0;0;0
08409;10809;0;0;0
08409;10883;0;0;0
08409;10980;0;0;0
08409;11123;0;0;0
08409;11131;0;0;0
08409;11156;0;0;0
08409;11231;0;0;0
08409;12292;0;0;0
08409;12461;4;4;4
08409;12896;2;2;2
08409;13433;5;5;5
08409;13803;0;0;0
08409;13843;5;6;5
08409;14100;0;0;0
08409;14308;0;0;0
08409;15339;0;0;0
08409;15448;0;0;0
08409;15967;0;0;0
08409;23095;14;15;14
08409;24207;0;0;0
10323;8275;1;1;1
10323;10575;0;0;0
10323;10613;21;23;21
10323;10695;0;0;0
10323;10761;16;16;16
10323;11034;16;16;16
10323;11040;0;0;0
10323;11129;0;0;0
10323;11257;5;5;5
10323;11398;5;5;5
10323;11471;0;0;0
10323;11538;0;0;0
10323;11626;5;5;5
10323;11634;5;5;5
10323;12666;16;16;16
10323;13572;4;4;4
10323;13717;21;23;21
10323;14604;16;16;16
10323;14658;5;5;5
10323;14775;0;0;0
10323;15162;0;0;0
10323;15447;2;2;2
10323;15970;11;11;11
10323;23458;6;6;6
10323;23477;4;4;4
10323;23492;0;0;0
11069;13777;2;2;2
11069;14268;0;0;0
11069;14399;6;6;6
11069;14444;6;6;6
11069;14463;5;5;5
11069;14475;0;0;0
11069;14521;20;21;20
11069;14806;6;6;6
11069;15109;0;0;0
11069;15305;2;2;2
11069;15533;1;1;1
11069;15620;4;5;4
11069;15716;0;0;0
11069;15824;0;0;0
11069;16011;2;2;2
11069;16194;6;6;6
11069;16256;56;63;56
11069;16306;6;6;6
11069;16392;12;13;12
11069;16396;0;0;0
11069;16398;4;5;4
11069;16407;21;23;21
11069;16446;16;16;16
11069;16452;6;6;6
11069;16517;2;2;2
11069;16518;20;21;20
11069;16718;12;13;12
11069;16724;6;6;6
11069;16743;0;0;0
11069;16790;20;21;20
11069;16846;4;5;4
11069;16887;12;13;12
11069;16985;0;0;0
11069;17065;21;23;21
11069;17086;5;5;5
11069;17101;2;2;2
11069;17115;12;13;12
11069;17127;3;3;3
11069;17134;9;10;9
11069;17174;0;0;0
11069;17284;2;2;2
11069;17289;3;3;3
11069;17332;0;0;0
11069;17532;2;2;2
11069;17554;6;6;6
11069;17575;0;0;0
11069;17666;0;0;0
11069;17713;4;4;4
11069;17729;20;21;20
11069;17754;6;6;6
11069;17989;0;0;0
11069;17993;6;6;6
11069;17998;12;13;12
11069;18050;6;6;6
11069;18061;12;13;12
11069;18081;0;0;0
11069;18132;6;6;6
11069;18144;2;2;2
11069;18251;0;0;0
11069;18340;0;0;0
11069;18404;0;0;0
11069;18412;0;0;0
11069;18467;6;6;6
11069;18482;0;0;0
11069;18483;16;16;16
11069;18490;0;0;0
11069;18501;12;13;12
11069;18541;6;6;6
11069;18599;6;6;6
11069;18706;5;5;5
11069;18726;3;3;3
11069;18771;2;2;2
11069;18772;4;4;4
11069;18791;4;5;4
11069;18813;12;13;12
11069;18825;0;0;0
11069;18827;2;2;2
11069;18836;2;2;2
11069;18885;0;0;0
11069;18899;20;21;20
11069;18911;56;63;56
11069;18954;0;0;0
11069;18955;0;0;0
11069;18956;6;6;6
11069;18957;0;0;0
11069;18988;12;13;12
11069;18989;0;0;0
11069;19084;0;0;0
11069;19109;12;13;12
11069;19110;3;3;3
11069;19118;3;3;3
11069;19154;0;0;0
11069;19221;6;6;6
11069;19228;20;21;20
11069;19280;20;21;20
11069;19288;2;2;2
11069;19320;4;4;4
11069;19361;3;3;3
11069;19382;0;0;0
11069;19392;6;6;6
11069;19413;5;5;5
11069;19437;0;0;0
11069;19535;0;0;0
11069;19549;0;0;0
11069;19554;0;0;0
11069;19609;12;13;12
11069;19639;5;5;5
11069;19724;0;0;0
11069;19740;6;6;6
11069;19829;16;16;16
11069;20161;0;0;0
11069;20167;37;37;37
11069;20181;2;2;2
11069;20278;0;0;0
11069;20295;12;13;12
11069;20329;2;2;2
11069;20331;1;1;1
11069;20456;12;13;12
11069;20501;0;0;0
11069;20672;6;6;6
11069;20809;0;0;0
11069;20884;2;2;2
11069;20963;0;0;0
11069;20965;20;21;20
11069;21706;0;0;0
11069;22002;2;2;2
11069;22101;12;13;12
11069;22230;0;0;0
11069;22264;9;10;9
11069;22436;0;0;0
11069;23988;2;2;2
11069;24013;12;13;12
11069;24014;6;6;6
11069;24233;4;5;4
11069;24271;12;13;12
11069;24294;21;23;21
11069;24383;6;6;6
11069;24412;6;6;6
11069;24447;1;1;1
11069;24459;9;10;9
11069;24508;6;6;6
11069;24523;6;6;6
11069;24528;6;6;6
11069;24531;20;21;20
11069;24539;6;6;6
11069;24559;12;13;12
11069;24630;6;6;6
11069;24712;4;4;4
11069;24720;20;21;20
11069;24806;6;6;6
11069;24931;2;2;2
11069;24949;12;13;12
11069;24972;12;13;12
11069;24985;6;6;6
11069;26583;2;2;2
11262;7362;12;13;12
11262;13983;6;6;6
11262;14676;3;3;3
11262;14677;0;0;0
11262;15045;0;0;0
11262;15422;0;0;0
11262;15760;0;0;0
11262;16342;20;21;20
11262;16349;0;0;0
11262;16516;0;0;0
11262;16622;0;0;0
11262;16713;0;0;0
11262;17059;5;5;5
11262;17347;0;0;0
11262;17498;6;6;6
11262;17670;0;0;0
11262;17750;0;0;0
11262;17879;20;21;20
11262;17935;3;3;3
11262;18031;4;5;4
11262;18166;0;0;0
11262;18294;11;11;11
11262;18322;0;0;0
11262;18415;0;0;0
11262;18459;12;13;12
11262;18477;0;0;0
11262;18503;0;0;0
11262;18509;0;0;0
11262;18588;0;0;0
11262;18590;0;0;0
11262;18738;0;0;0
11262;19010;2;2;2
11262;19314;20;21;20
11262;19645;0;0;0
11262;20277;12;13;12
11262;20286;21;23;21
11262;20622;0;0;0
11262;21432;9;10;9
11262;21474;0;0;0
11262;21844;0;0;0
11262;21880;6;6;6
11262;21996;9;10;9
11262;22160;0;0;0
11262;24068;3;3;3
11262;24121;2;2;2
11262;24213;0;0;0
11262;24433;6;6;6
11262;24516;6;6;6
11262;24669;6;6;6
11262;24674;2;2;2
11262;24675;2;2;2
11262;24944;21;23;21
11262;25081;4;4;4
11262;25121;6;6;6
12145;19819;5;5;5
12145;21413;0;0;0
12145;22856;0;0;0
12145;22991;5;6;5
12145;23061;6;6;6
12145;24336;61;67;61
12145;24817;0;0;0
12145;24822;19;21;19
12145;25043;0;0;0
12145;25306;0;0;0
12145;25403;2;2;2
12145;25572;0;0;0
12145;25747;0;0;0
12145;25837;5;6;5
12145;25915;14;15;14
12145;26102;0;0;0
12145;26201;5;6;5
12145;26433;2;2;2
12145;26772;0;0;0
12145;26961;0;0;0
12145;27032;19;21;19
12145;27036;0;0;0
12145;27158;5;5;5
12145;27402;5;5;5
12145;27408;14;15;14
12145;27451;5;5;5
12145;27519;2;2;2
12145;27608;0;0;0
12145;27676;0;0;0
12145;27975;0;0;0
12202;9685;2;2;2
12202;19693;5;6;5
12202;19696;0;0;0
12202;19821;0;0;0
12202;19869;14;15;14
12202;19871;5;6;5
12202;19911;2;2;2
12202;19965;5;6;5
12202;20056;0;0;0
12202;20058;0;0;0
12202;20347;11;11;11
12202;20354;19;21;19
12202;20559;0;0;0
12202;20560;0;0;0
12202;20712;0;0;0
12202;20741;0;0;0
12202;20785;2;2;2
12202;20888;4;5;4
12202;20978;5;6;5
12202;21000;2;2;2
12202;21284;0;0;0
12202;21386;0;0;0
12202;21387;0;0;0
12202;21491;61;67;61
12202;21523;2;2;2
12202;21789;14;15;14
12202;21948;5;6;5
12202;21978;2;2;2
12202;21979;5;6;5
12202;21980;19;21;19
12202;22020;19;21;19
12202;22051;0;0;0
12202;22104;14;15;14
12202;22238;14;15;14
12202;22853;14;15;14
12202;22859;0;0;0
12202;22863;0;0;0
12202;22935;0;0;0
12202;23000;0;0;0
12202;23155;0;0;0
12202;23300;0;0;0
12202;23362;5;6;5
12202;23363;0;0;0
12202;23365;19;21;19
12202;23367;0;0;0
12202;23369;0;0;0
12202;23370;2;2;2
12202;23427;5;6;5
12202;23820;0;0;0
12202;23879;5;6;5
12202;23881;19;21;19
12202;23884;5;6;5
12202;23936;0;0;0
12202;24006;5;6;5
12202;24083;0;0;0
12202;24136;2;2;2
12202;24156;2;2;2
12202;24159;6;6;6
12202;24246;0;0;0
12202;24252;2;2;2
12202;24301;0;0;0
12202;24353;0;0;0
12202;24608;14;15;14
12202;24818;0;0;0
12202;24833;5;6;5
12202;24855;19;21;19
12202;24881;14;15;14
12202;24954;4;5;4
12202;24963;2;2;2
12202;25042;0;0;0
12202;25048;9;10;9
12202;25057;2;2;2
12202;25058;0;0;0
12202;25157;5;6;5
12202;25197;0;0;0
12202;25207;5;6;5
12202;25239;5;6;5
12202;25242;19;21;19
12202;25247;5;6;5
12202;25328;2;2;2
12202;25377;0;0;0
12202;25412;16;16;16
12202;25443;5;6;5
12202;25477;2;2;2
12202;25496;14;15;14
12202;25506;5;6;5
12202;25507;2;2;2
12202;25509;0;0;0
12202;25559;5;6;5
12202;25575;14;15;14
12202;25605;0;0;0
12202;25626;6;6;6
12202;25631;14;15;14
12202;25655;0;0;0
12202;25681;5;6;5
12202;25682;19;21;19
12202;25834;0;0;0
12202;25899;2;2;2
12202;26003;5;6;5
12202;26031;0;0;0
12202;26142;14;15;14
12202;26242;19;21;19
12202;26298;0;0;0
12202;26317;0;0;0
12202;26324;2;2;2
12202;26462;4;4;4
12202;26466;0;0;0
12202;26470;5;6;5
12202;26526;19;21;19
12202;26534;61;67;61
12202;26552;2;2;2
12202;26579;61;67;61
12202;26630;19;21;19
12202;26637;2;2;2
12202;26680;2;2;2
12202;26700;0;0;0
12202;26726;0;0;0
12202;26737;5;6;5
12202;26759;0;0;0
12202;26865;5;6;5
12202;26896;0;0;0
12202;26922;5;6;5
12202;26948;5;6;5
12202;26960;0;0;0
12202;26962;0;0;0
12202;26966;2;2;2
12202;26991;5;6;5
12202;26993;0;0;0
12202;27034;14;15;14
12202;27054;0;0;0
12202;27082;5;6;5
12202;27096;0;0;0
12202;27097;14;15;14
12202;27100;5;6;5
12202;27105;0;0;0
12202;27108;5;6;5
12202;27124;0;0;0
12202;27163;0;0;0
12202;27215;19;21;19
12202;27218;5;6;5
12202;27237;0;0;0
12202;27302;0;0;0
12202;27315;0;0;0
12202;27324;0;0;0
12202;27404;2;2;2
12202;27450;61;67;61
12202;27454;19;21;19
12202;27455;0;0;0
12202;27487;14;15;14
12202;27530;2;2;2
12202;27543;19;21;19
12202;27584;2;2;2
12202;27586;0;0;0
12202;27594;0;0;0
12202;27618;2;2;2
12202;27624;14;15;14
12202;27645;0;0;0
12202;27649;5;6;5
12202;27690;5;6;5
12202;27701;0;0;0
12202;27736;0;0;0
12202;27737;5;6;5
12202;27755;5;6;5
12202;27770;2;2;2
12202;27772;0;0;0
12202;27774;2;2;2
12202;27799;2;2;2
12202;27812;0;0;0
12202;27820;0;0;0
12202;27857;2;2;2
12202;27871;0;0;0
12202;27875;0;0;0
12202;27951;0;0;0
12202;27982;19;21;19
12202;28000;14;15;14
12202;28001;5;6;5
12202;28012;61;67;61
12202;28063;5;6;5
13004;14535;0;0;0
13004;14582;12;13;12
13004;15081;0;0;0
13004;15355;0;0;0
13004;16032;12;13;12
13004;16320;4;5;4
13004;16666;0;0;0
13004;16837;6;6;6
13004;17272;0;0;0
13004;17770;3;3;3
13004;17810;0;0;0
13004;18183;0;0;0
13004;19067;20;21;20
13004;19717;2;2;2
13004;19779;0;0;0
13004;19948;0;0;0
13004;20299;4;4;4
13004;20419;6;6;6
13004;20698;0;0;0
13004;21831;0;0;0
13004;24019;12;13;12
13004;24032;16;16;16
13004;24581;4;4;4
13047;13731;0;0;0
13047;14029;11;11;11
13047;14078;20;21;20
13047;14285;0;0;0
13047;14445;6;6;6
13047;15552;20;21;20
13047;16038;6;6;6
13047;16076;3;3;3
13047;16277;0;0;0
13047;16573;2;2;2
13047;16593;6;6;6
13047;16650;8;9;8
13047;16701;6;6;6
13047;16730;0;0;0
13047;16764;0;0;0
13047;16842;0;0;0
13047;16910;20;21;20
13047;16935;0;0;0
13047;17051;0;0;0
13047;17191;6;6;6
13047;17202;6;6;6
13047;17228;12;13;12
13047;17342;2;2;2
13047;17356;0;0;0
13047;17468;0;0;0
13047;17751;6;6;6
13047;17922;0;0;0
13047;17941;0;0;0
13047;17965;56;63;56
13047;18661;16;16;16
13047;18689;0;0;0
13047;18694;6;6;6
13047;18697;0;0;0
13047;19066;0;0;0
13047;19688;12;13;12
13047;19723;3;3;3
13047;20190;0;0;0
13047;21014;2;2;2
13047;21280;2;2;2
13047;21424;0;0;0
13047;21504;12;13;12
13047;21520;12;13;12
13047;22157;6;6;6
13047;22158;0;0;0
13047;22234;0;0;0
13047;22411;0;0;0
13047;23961;4;4;4
13047;23964;49;55;49
13047;24295;6;6;6
13047;24401;6;6;6
13047;24493;2;2;2
13047;24501;6;6;6
13047;24871;6;6;6
13055;470;8;9;8
13055;707;8;9;8
13055;2076;25;27;25
13055;3252;8;9;8
13055;11663;8;9;8
13055;13207;8;9;8
13055;13691;25;27;25
13055;13735;11;12;11
13055;13741;3;3;3
13055;13744;8;9;8
13055;13778;0;0;0
13055;13822;0;0;0
13055;13823;0;0;0
13055;13829;8;9;8
13055;13833;3;3;3
13055;13875;63;110;63
13055;13876;3;3;3
13055;13924;49;55;49
13055;13969;0;0;0
13055;13971;11;12;11
13055;13976;8;9;8
13055;14023;0;0;0
13055;14034;0;0;0
13055;14039;0;0;0
13055;14041;0;0;0
13055;14074;0;0;0
13055;14081;0;0;0
13055;14084;25;27;25
13055;14122;11;12;11
13055;14180;3;3;3
13055;14218;8;9;8
13055;14257;11;12;11
13055;14394;0;0;0
13055;14433;3;3;3
13055;14434;25;27;25
13055;14468;8;9;8
13055;14472;0;0;0
13055;14473;11;12;11
13055;14512;0;0;0
13055;14536;0;0;0
13055;14572;11;12;11
13055;14671;49;55;49
13055;14673;0;0;0
13055;14681;3;3;3
13055;14682;8;9;8
13055;14728;0;0;0
13055;14731;3;3;3
13055;14732;8;9;8
13055;14770;3;3;3
13055;14845;0;0;0
13055;14857;11;12;11
13055;14858;8;9;8
13055;14861;0;0;0
13055;14902;0;0;0
13055;14903;3;3;3
13055;14910;0;0;0
13055;14998;8;9;8
13055;15000;25;27;25
13055;15005;0;0;0
13055;15006;3;3;3
13055;15010;11;12;11
13055;15039;49;55;49
13055;15044;25;27;25
13055;15071;3;3;3
13055;15076;0;0;0
13055;15083;11;12;11
13055;15092;25;27;25
13055;15093;0;0;0
13055;15094;25;27;25
13055;15138;11;12;11
13055;15140;5;5;5
13055;15144;0;0;0
13055;15218;3;3;3
13055;15256;3;3;3
13055;15265;48;48;48
13055;15266;0;0;0
13055;15284;8;9;8
13055;15310;0;0;0
13055;15312;0;0;0
13055;15323;11;12;11
13055;15360;0;0;0
13055;15419;0;0;0
13055;15456;8;9;8
13055;15460;3;3;3
13055;15467;25;27;25
13055;15471;8;9;8
13055;15498;0;0;0
13055;15503;0;0;0
13055;15537;8;9;8
13055;15545;25;27;25
13055;15546;49;55;49
13055;15585;8;9;8
13055;15587;0;0;0
13055;15625;21;23;21
13055;15626;0;0;0
13055;15635;0;0;0
13055;15638;0;0;0
13055;15639;8;9;8
13055;15640;0;0;0
13055;15641;0;0;0
13055;15674;0;0;0
13055;15677;25;27;25
13055;15679;0;0;0
13055;15720;25;27;25
13055;15741;11;12;11
13055;15742;3;3;3
13055;15749;0;0;0
13055;15750;11;12;11
13055;15751;0;0;0
13055;15818;3;3;3
13055;15830;0;0;0
13055;15833;11;12;11
13055;15861;11;12;11
13055;15866;8;9;8
13055;15903;0;0;0
13055;15905;0;0;0
13055;15949;25;27;25
13055;15987;8;9;8
13055;15988;0;0;0
13055;15990;8;9;8
13055;15993;0;0;0
13055;16008;25;27;25
13055;16009;8;9;8
13055;16010;25;27;25
13055;16013;0;0;0
13055;16014;0;0;0
13055;16037;8;9;8
13055;16043;0;0;0
13055;16068;25;27;25
13055;16104;6;6;6
13055;16133;3;3;3
13055;16136;0;0;0
13055;16143;8;9;8
13055;16162;25;27;25
13055;16164;8;9;8
13055;16168;0;0;0
13055;16195;3;3;3
13055;16257;3;3;3
13055;16270;0;0;0
13055;16278;49;55;49
13055;16283;0;0;0
13055;16287;25;27;25
13055;16293;0;0;0
13055;16299;11;12;11
13055;16309;0;0;0
13055;16321;11;12;11
13055;16326;8;9;8
13055;16327;8;9;8
13055;16357;49;55;49
13055;16359;8;9;8
13055;16360;0;0;0
13055;16369;11;12;11
13055;16371;11;12;11
13055;16382;8;9;8
13055;16384;8;9;8
13055;16385;3;3;3
13055;16401;8;9;8
13055;16411;49;55;49
13055;16428;11;12;11
13055;16433;0;0;0
13055;16451;0;0;0
13055;16455;0;0;0
13055;16457;8;9;8
13055;16458;8;9;8
13055;16463;25;27;25
13055;16477;3;3;3
13055;16478;0;0;0
13055;16480;8;9;8
13055;16481;25;27;25
13055;16482;8;9;8
13055;16503;0;0;0
13055;16504;3;3;3
13055;16513;11;12;11
13055;16529;25;27;25
13055;16538;0;0;0
13055;16542;8;9;8
13055;16543;3;3;3
13055;16548;0;0;0
13055;16552;8;9;8
13055;16553;3;3;3
13055;16570;0;0;0
13055;16576;8;9;8
13055;16601;8;9;8
13055;16611;8;9;8
13055;16625;3;3;3
13055;16637;0;0;0
13055;16654;37;37;37
13055;16659;3;3;3
13055;16678;3;3;3
13055;16699;25;27;25
13055;16702;25;27;25
13055;16717;0;0;0
13055;16729;0;0;0
13055;16747;0;0;0
13055;16749;5;5;5
13055;16761;0;0;0
13055;16763;0;0;0
13055;16765;25;27;25
13055;16771;8;9;8
13055;16776;0;0;0
13055;16835;25;27;25
13055;16873;11;12;11
13055;16900;11;12;11
13055;16932;8;9;8
13055;16943;11;12;11
13055;16951;0;0;0
13055;16953;0;0;0
13055;16958;0;0;0
13055;16961;8;9;8
13055;17014;0;0;0
13055;17015;0;0;0
13055;17025;8;9;8
13055;17039;25;27;25
13055;17105;0;0;0
13055;17291;8;9;8
13055;17294;11;12;11
13055;17295;11;12;11
13055;17300;8;9;8
13055;17304;8;9;8
13055;17310;0;0;0
13055;17312;63;110;63
13055;17318;25;27;25
13055;17320;8;9;8
13055;17327;0;0;0
13055;17340;0;0;0
13055;17346;0;0;0
13055;17363;8;9;8
13055;17368;0;0;0
13055;17371;0;0;0
13055;17382;0;0;0
13055;17390;0;0;0
13055;17392;8;9;8
13055;17415;0;0;0
13055;17419;63;110;63
13055;17424;25;27;25
13055;17426;0;0;0
13055;17430;11;11;11
13055;17433;5;5;5
13055;17453;25;27;25
13055;17454;3;3;3
13055;17470;4;4;4
13055;17471;8;9;8
13055;17480;11;12;11
13055;17487;11;12;11
13055;17488;8;9;8
13055;17489;3;3;3
13055;17490;3;3;3
13055;17495;8;9;8
13055;17503;3;3;3
13055;17509;8;9;8
13055;17517;0;0;0
13055;17520;3;3;3
13055;17522;8;9;8
13055;17540;8;9;8
13055;17556;49;55;49
13055;17562;49;55;49
13055;17577;0;0;0
13055;17578;25;27;25
13055;17580;3;3;3
13055;17583;0;0;0
13055;17584;0;0;0
13055;17592;3;3;3
13055;17594;3;3;3
13055;17600;0;0;0
13055;17606;0;0;0
13055;17612;8;9;8
13055;17624;4;5;4
13055;17630;0;0;0
13055;17647;11;12;11
13055;17650;3;3;3
13055;17654;5;5;5
13055;17662;11;12;11
13055;17664;11;12;11
13055;17680;8;9;8
13055;17683;8;9;8
13055;17690;8;9;8
13055;17742;3;3;3
13055;17748;8;9;8
13055;17765;8;9;8
13055;17767;11;12;11
13055;17771;8;9;8
13055;17776;11;12;11
13055;17778;0;0;0
13055;17782;0;0;0
13055;17784;3;3;3
13055;17789;3;3;3
13055;17791;0;0;0
13055;17805;8;9;8
13055;17811;8;9;8
13055;17821;0;0;0
13055;17822;3;3;3
13055;17828;25;27;25
13055;17837;0;0;0
13055;17838;8;9;8
13055;17847;8;9;8
13055;17851;8;9;8
13055;17853;25;27;25
13055;17860;3;3;3
13055;17869;3;3;3
13055;17884;3;3;3
13055;17902;49;55;49
13055;17906;16;16;16
13055;17907;0;0;0
13055;17921;8;9;8
13055;17928;0;0;0
13055;17929;8;9;8
13055;17938;8;9;8
13055;17963;8;9;8
13055;17972;3;3;3
13055;17990;8;9;8
13055;17992;11;12;11
13055;17996;0;0;0
13055;18006;8;9;8
13055;18038;0;0;0
13055;18039;3;3;3
13055;18041;0;0;0
13055;18075;0;0;0
13055;18077;0;0;0
13055;18093;8;9;8
13055;18108;0;0;0
13055;18140;25;27;25
13055;18142;0;0;0
13055;18145;0;0;0
13055;18151;3;3;3
13055;18170;3;3;3
13055;18172;0;0;0
13055;18178;0;0;0
13055;18190;3;3;3
13055;18202;8;9;8
13055;18209;0;0;0
13055;18218;3;3;3
13055;18226;0;0;0
13055;18236;8;9;8
13055;18237;25;27;25
13055;18248;11;12;11
13055;18258;11;12;11
13055;18275;8;9;8
13055;18282;8;9;8
13055;18285;11;12;11
13055;18299;11;12;11
13055;18303;0;0;0
13055;18310;0;0;0
13055;18312;8;9;8
13055;18349;3;3;3
13055;18350;11;12;11
13055;18361;0;0;0
13055;18363;3;3;3
13055;18375;8;9;8
13055;18406;3;3;3
13055;18408;3;3;3
13055;18428;11;12;11
13055;18433;3;3;3
13055;18435;8;9;8
13055;18452;49;55;49
13055;18464;8;9;8
13055;18470;49;55;49
13055;18488;11;12;11
13055;18491;3;3;3
13055;18506;49;55;49
13055;18519;8;9;8
13055;18520;11;12;11
13055;18525;11;12;11
13055;18535;4;5;4
13055;18542;3;3;3
13055;18548;0;0;0
